,conversation_id,elo_rating,comparisons_count,updated_condition,overall_empathy,conversation_number,condition,elo_rank,starter
253,20250326205814762265,1410.387839803161,59,control,-4,1,CoachPlusInfluencer,254,loss dad
254,20250325150615331817,1406.256861125247,63,control,-4,1,Influencer,255,loss dad
255,20250325164600268772,1404.5164985254894,60,treatment,1,3,CoachPlusInfluencer,256,loss dad
256,20250325193744465157,1403.5061062701468,61,treatment,0,3,AICoach,257,loss dad
257,20250325124950593567,1402.1831394002518,60,treatment,-1,3,CoachPlusInfluencer,258,loss dad
258,20250325233020806810,1399.2422425919483,59,treatment,1,3,CoachPlusInfluencer,259,loss dad
259,20250326025919641309,1398.7799529621525,59,control,2,1,CoachPlusInfluencer,260,loss dad
260,20250325223911786112,1395.6446704230814,59,control,-4,1,Influencer,261,loss dad
261,20250329220124772623,1394.5429715245416,58,control,-1,1,CoachPlusInfluencer,262,loss dad
262,20250326161058867319,1393.7763336793114,59,control,-1,1,CoachPlusInfluencer,263,loss dad
263,20250326133654129734,1391.708875200159,60,treatment,-2,2,AICoach,264,loss dad
264,20250326013054725919,1390.05671775134,59,control,-2,1,CoachPlusInfluencer,265,loss dad
265,20250326111728900748,1388.5253291741756,60,treatment,1,3,CoachPlusInfluencer,266,loss dad
266,20250325142505014511,1386.5653436135638,57,control,-3,1,Influencer,267,loss dad
267,20250325125536853944,1386.069116720567,58,control,-6,1,Control,268,loss dad
268,20250326164257294318,1385.4430195131597,63,control,0,1,CoachPlusInfluencer,269,loss dad
269,20250326061343250687,1385.4227051038113,61,treatment,2,3,AICoach,270,loss dad
270,20250326104838917244,1385.099477425752,60,treatment,3,2,CoachPlusInfluencer,271,loss dad
271,20250325161941933178,1385.0901209657088,62,control,-1,1,Influencer,272,loss dad
272,20250326151800214921,1384.4172897375977,61,control,-1,1,Control,273,loss dad
273,20250326121855044309,1383.824439564176,58,treatment,-2,3,AICoach,274,loss dad
274,20250326145928948446,1383.123477577427,59,control,-6,1,Influencer,275,loss dad
275,20250326232143652373,1382.2144908177374,60,control,-4,1,AICoach,276,loss dad
276,20250326020653974823,1381.3476851892333,61,control,-1,1,Control,277,loss dad
277,20250325201207979257,1380.5134802496027,60,treatment,-1,2,AICoach,278,loss dad
278,20250325124153603846,1376.3903701600486,61,control,1,1,Control,279,loss dad
279,20250325164446157501,1375.5926062696567,59,control,0,1,Control,280,loss dad
280,20250326082859907650,1373.5020747311603,59,control,-2,1,CoachPlusInfluencer,281,loss dad
281,20250329213256260595,1372.863704687886,60,treatment,-2,2,CoachPlusInfluencer,282,loss dad
282,20250325222543393251,1369.1956322513995,63,control,-2,1,CoachPlusInfluencer,283,loss dad
283,20250326055915932564,1364.9256816872123,59,treatment,-2,2,CoachPlusInfluencer,284,loss dad
284,20250325165453221288,1362.8600340130738,61,control,-4,1,AICoach,285,loss dad
285,20250326071536654596,1362.7899335237266,59,treatment,1,2,AICoach,286,loss dad
286,20250326210726140129,1362.5579540880346,61,control,-5,1,Influencer,287,loss dad
287,20250325174532670879,1361.09275674772,58,treatment,-1,2,CoachPlusInfluencer,288,loss dad
288,20250326023404929622,1354.3980156965583,59,control,-5,1,AICoach,289,loss dad
289,20250326070200770605,1351.776815867276,58,control,0,1,Control,290,loss dad
290,20250328133858238547,1351.7154791152404,60,control,-2,1,AICoach,291,loss dad
291,20250325231925553552,1347.9423675423493,62,treatment,0,3,AICoach,292,loss dad
292,20250326012118542744,1346.969691192288,60,control,-2,1,Influencer,293,loss dad
293,20250326045939406456,1346.7039126960988,60,control,-4,1,CoachPlusInfluencer,294,loss dad
294,20250331143309222442,1345.6353737018806,61,treatment,-7,3,CoachPlusInfluencer,295,loss dad
295,20250326095825314401,1344.8937477299653,60,treatment,-3,2,CoachPlusInfluencer,296,loss dad
296,20250325201029262315,1336.129765017185,61,control,-7,1,Control,297,loss dad
297,20250325134011833341,1333.1437442396823,60,control,-3,1,Control,298,loss dad
298,20250326073001349131,1326.908567450144,58,control,-3,1,Influencer,299,loss dad
299,20250325162701454618,1326.6824084661298,61,control,-5,1,Control,300,loss dad
300,20250325222821771656,1326.088294477736,62,treatment,-2,2,CoachPlusInfluencer,301,loss dad
301,20250326171205075380,1324.857994545555,60,control,-3,1,Control,302,loss dad
302,20250403105712980660,1323.645473856467,59,treatment,-2,3,CoachPlusInfluencer,303,loss dad
303,20250326162105393620,1322.3719528791269,59,control,-3,1,Influencer,304,loss dad
304,20250326022659177502,1321.5786333862825,60,treatment,-1,2,AICoach,305,loss dad
305,20250326043948919808,1319.1774512311556,62,control,-4,1,CoachPlusInfluencer,306,loss dad
306,20250326194844856632,1318.8437853380103,59,control,1,1,Control,307,loss dad
307,20250325224001238887,1318.5566942125029,60,treatment,-3,2,AICoach,308,loss dad
308,20250325191631151688,1312.3562932557986,59,control,0,1,AICoach,309,loss dad
309,20250326005711810338,1310.5255112079462,62,control,-1,1,Control,310,loss dad
310,20250325190410434180,1309.4838566048277,61,treatment,-2,2,CoachPlusInfluencer,311,loss dad
311,20250325195046063730,1307.8866876812692,62,control,-3,1,Control,312,loss dad
312,20250325123910066166,1307.2667771241202,60,control,-5,1,AICoach,313,loss dad
313,20250326133453797466,1306.39719255646,62,control,-6,1,Influencer,314,loss dad
314,20250325141341126225,1306.234180922654,59,treatment,-4,3,AICoach,315,loss dad
315,20250325140901972710,1305.0377902627856,62,control,-5,1,Control,316,loss dad
316,20250325235240437568,1304.839983725124,58,treatment,-6,3,CoachPlusInfluencer,317,loss dad
317,20250326060026606735,1304.782317817038,60,control,-1,1,Influencer,318,loss dad
318,20250325110131070411,1301.658006136581,61,control,-2,1,Influencer,319,loss dad
319,20250326123443696840,1300.3756803229105,61,control,-2,1,AICoach,320,loss dad
320,20250325135852280289,1299.5160919875802,61,control,0,1,Influencer,321,loss dad
321,20250325151832331360,1298.5652204809596,59,treatment,-1,3,AICoach,322,loss dad
322,20250325193347399354,1297.6296444533857,61,treatment,-5,3,AICoach,323,loss dad
323,20250329220209502549,1297.204274817346,60,control,-2,1,Control,324,loss dad
324,20250327085315824323,1295.879344452789,60,control,-5,1,AICoach,325,loss dad
325,20250325132219482929,1295.219338139687,61,treatment,-4,2,CoachPlusInfluencer,326,loss dad
326,20250325221223361837,1292.5547943995143,59,control,-3,1,AICoach,327,loss dad
327,20250325112854241552,1292.2293903514217,61,control,-3,1,CoachPlusInfluencer,328,loss dad
328,20250326002059413220,1290.7208657454942,58,control,-2,1,Influencer,329,loss dad
329,20250326125748564764,1290.245259032448,59,treatment,-4,2,CoachPlusInfluencer,330,loss dad
330,20250326112621533789,1289.894073440466,58,control,-2,1,Influencer,331,loss dad
331,20250325173208877452,1288.9912045840151,59,treatment,-3,2,CoachPlusInfluencer,332,loss dad
332,20250325191737147209,1288.542171983848,58,control,-2,1,Control,333,loss dad
333,20250326152802508113,1288.0104059967066,59,treatment,0,2,CoachPlusInfluencer,334,loss dad
334,20250325122300247772,1286.864061473308,60,treatment,-4,2,CoachPlusInfluencer,335,loss dad
335,20250325184834537369,1285.1123551110702,59,control,-4,1,Influencer,336,loss dad
336,20250326022357656373,1284.2275688458333,60,control,-2,1,Control,337,loss dad
337,20250326144439103984,1274.3806007841783,61,control,-6,1,Control,338,loss dad
338,20250326095016449200,1269.6327667320852,59,control,-2,1,AICoach,339,loss dad
339,20250326003354206838,1266.9847755277262,60,control,-5,1,AICoach,340,loss dad
340,20250325224817025603,1265.770742466367,59,control,-3,1,CoachPlusInfluencer,341,loss dad
341,20250326130244335952,1265.094640184658,59,control,-3,1,Control,342,loss dad
342,20250326164830939673,1264.6671878685097,59,control,-3,1,CoachPlusInfluencer,343,loss dad
343,20250325161910758697,1263.0848721430912,60,control,-5,1,Influencer,344,loss dad
344,20250326150347239345,1262.6025749433686,60,control,-3,1,CoachPlusInfluencer,345,loss dad
345,20250325180522127311,1260.1747714744497,59,treatment,-3,3,CoachPlusInfluencer,346,loss dad
346,20250326042336501512,1257.6182351739074,59,treatment,0,3,AICoach,347,loss dad
347,20250326021705120660,1252.6042007400383,58,treatment,-1,3,CoachPlusInfluencer,348,loss dad
348,20250326072929430307,1252.4926507050727,61,treatment,-1,2,CoachPlusInfluencer,349,loss dad
349,20250326072017834623,1252.197612078421,59,control,-5,1,AICoach,350,loss dad
350,20250326044058676661,1251.2042414332304,61,control,-5,1,AICoach,351,loss dad
351,20250326125522999194,1244.653999137288,60,control,-7,1,AICoach,352,loss dad
352,20250325165545148113,1243.1581412291114,60,control,-5,1,AICoach,353,loss dad
353,20250326095837221108,1243.1525177512572,61,control,-8,1,Influencer,354,loss dad
354,20250325155553396411,1237.081823745992,59,control,-6,1,CoachPlusInfluencer,355,loss dad
355,20250325213811937490,1236.5940969159117,61,treatment,-6,2,AICoach,356,loss dad
356,20250326091400926859,1233.1669332251142,60,control,-6,1,Control,357,loss dad
357,20250325113018106253,1227.026580697498,61,treatment,-1,3,AICoach,358,loss dad
358,20250325125407942310,1224.4998971902082,62,treatment,-6,2,AICoach,359,loss dad
359,20250326022228770969,1223.3105650313332,62,control,-5,1,CoachPlusInfluencer,360,loss dad
360,20250325211328438334,1222.8514578416443,58,treatment,-4,3,AICoach,361,loss dad
361,20250326110731185256,1215.0467212701365,59,control,-8,1,CoachPlusInfluencer,362,loss dad
362,20250326031408218632,1208.418900063915,59,control,-5,1,Control,363,loss dad
363,20250325162205002347,1207.3792401703204,64,control,-4,1,Control,364,loss dad
364,20250326024850988913,1205.6186577370956,58,control,-5,1,CoachPlusInfluencer,365,loss dad
365,20250326133812894249,1201.85760138439,59,control,-6,1,CoachPlusInfluencer,366,loss dad
366,20250326002901944365,1201.5944570771114,60,control,-5,1,AICoach,367,loss dad
367,20250326062620248832,1197.0918133652676,59,treatment,-3,2,AICoach,368,loss dad
368,20250325183719887838,1196.5545572593228,61,treatment,-4,3,AICoach,369,loss dad
369,20250326072938673324,1194.5184474733348,60,control,-1,1,Control,370,loss dad
370,20250325161916945669,1192.6026962176045,61,treatment,-5,2,CoachPlusInfluencer,371,loss dad
371,20250326065440963926,1191.9675910651636,59,control,-6,1,CoachPlusInfluencer,372,loss dad
372,20250326053325507925,1185.9355550692064,62,control,-5,1,Control,373,loss dad
373,20250326132530444877,1181.7628051609852,58,treatment,-3,2,AICoach,374,loss dad
374,20250325164432605548,1180.3969337812125,60,control,-4,1,CoachPlusInfluencer,375,loss dad
375,20250325144609566860,1174.682191127173,59,control,-6,1,AICoach,376,loss dad
376,20250326102448052959,1170.925183739478,59,control,-9,1,CoachPlusInfluencer,377,loss dad
377,20250326045133150393,1166.5687091318227,61,control,-3,1,Control,378,loss dad
378,20250325231106476156,1155.1284761679915,60,control,-3,1,Influencer,379,loss dad
379,20250325195125605841,1152.6179742932998,58,control,-2,1,Influencer,380,loss dad
380,20250325193744171179,1145.426628713944,59,treatment,-5,3,AICoach,381,loss dad
381,20250325191409403122,1144.149788396429,59,control,-6,1,Control,382,loss dad
382,20250325164248782900,1135.997229579682,61,control,-6,1,AICoach,383,loss dad
383,20250325212106902851,1129.85222422505,60,treatment,-4,2,CoachPlusInfluencer,384,loss dad
384,20250325181012927852,1121.8753147830705,59,control,-5,1,CoachPlusInfluencer,385,loss dad
385,20250325215426641640,1111.7861798569804,59,treatment,-6,2,CoachPlusInfluencer,386,loss dad
386,20250325213916689610,1101.760655151029,63,control,-4,1,CoachPlusInfluencer,387,loss dad
387,20250325202259306862,1099.654324461409,59,treatment,-2,2,CoachPlusInfluencer,388,loss dad
388,20250326052401817255,1096.7959206005398,60,control,-1,1,CoachPlusInfluencer,389,loss dad
389,20250325121139629361,1096.1074051639484,61,control,-5,1,Influencer,390,loss dad
390,20250326001824619233,1087.6274908472944,62,control,-7,1,Influencer,391,loss dad
391,20250326164055540130,1086.3538006916888,59,control,-6,1,AICoach,392,loss dad
392,20250325115422961169,1083.132923097356,58,control,-8,1,Influencer,393,loss dad
393,20250325234356074226,1074.871677133293,61,treatment,-4,2,CoachPlusInfluencer,394,loss dad
394,20250326155440601317,1068.935565427132,59,control,-11,1,Control,395,loss dad
395,20250326124357066856,1040.133618643013,59,treatment,-6,3,CoachPlusInfluencer,396,loss dad
0,20250325181749276721,2001.0004393899812,59,treatment,12,3,CoachPlusInfluencer,1,mom unwell
1,20250325164610799552,1997.4449183574245,60,treatment,11,3,CoachPlusInfluencer,2,mom unwell
2,20250327024759904568,1990.0191682905788,58,control,10,1,Influencer,3,mom unwell
3,20250326100520769914,1978.0565593980605,60,treatment,8,3,AICoach,4,mom unwell
4,20250329213748727199,1973.7974996267997,60,treatment,11,2,AICoach,5,mom unwell
5,20250326000745663729,1970.777355897383,59,treatment,9,3,AICoach,6,mom unwell
6,20250326060052343168,1958.318466612953,59,control,10,1,Influencer,7,mom unwell
7,20250326030533094133,1949.949731251834,61,treatment,9,2,CoachPlusInfluencer,8,mom unwell
8,20250326004412610521,1949.9050241042205,58,treatment,12,3,AICoach,9,mom unwell
9,20250326025421430341,1941.2758460988648,59,treatment,10,2,CoachPlusInfluencer,10,mom unwell
10,20250326084932559680,1923.920562965057,59,treatment,9,3,CoachPlusInfluencer,11,mom unwell
11,20250326085619631908,1916.5658038605088,61,control,10,1,Control,12,mom unwell
12,20250326045030596506,1911.7997968177692,58,treatment,8,3,CoachPlusInfluencer,13,mom unwell
13,20250326051217422602,1909.0714968754623,60,treatment,10,2,CoachPlusInfluencer,14,mom unwell
14,20250325142427685108,1904.5972199896044,60,treatment,9,3,CoachPlusInfluencer,15,mom unwell
15,20250326035203432171,1900.4031022240297,60,control,4,1,CoachPlusInfluencer,16,mom unwell
16,20250326165427852990,1886.6720360769632,59,treatment,8,3,AICoach,17,mom unwell
17,20250326032100894110,1873.4719176453768,59,control,6,1,Control,18,mom unwell
18,20250326021859364428,1870.4140837335085,62,treatment,10,2,AICoach,19,mom unwell
19,20250329212822883769,1854.5879579821703,59,control,7,1,Control,20,mom unwell
20,20250325164510420363,1846.9059716562515,61,control,10,1,CoachPlusInfluencer,21,mom unwell
21,20250326031449371760,1844.880582650421,60,control,8,1,Control,22,mom unwell
22,20250326103418164868,1838.5533769060617,60,treatment,6,2,CoachPlusInfluencer,23,mom unwell
23,20250326143030972542,1835.8113758529664,58,control,5,1,Control,24,mom unwell
24,20250326100949411558,1831.482641718344,58,treatment,9,3,CoachPlusInfluencer,25,mom unwell
25,20250326205721975528,1830.5320610308709,57,control,4,1,CoachPlusInfluencer,26,mom unwell
26,20250326080314516437,1827.723003386065,60,treatment,3,3,AICoach,27,mom unwell
27,20250325143443984354,1826.4341945466424,59,control,4,1,Control,28,mom unwell
28,20250326155600779153,1825.8189051566403,59,treatment,5,3,AICoach,29,mom unwell
29,20250325200100878659,1825.693203363339,58,treatment,5,3,AICoach,30,mom unwell
30,20250325153232656536,1824.93270419765,58,treatment,7,2,AICoach,31,mom unwell
31,20250326032934871139,1824.3085046583417,60,treatment,11,3,CoachPlusInfluencer,32,mom unwell
32,20250326132805978512,1816.028360251723,61,treatment,3,2,CoachPlusInfluencer,33,mom unwell
33,20250326162329723157,1815.5525456911848,61,treatment,9,2,AICoach,34,mom unwell
34,20250325202205229920,1815.5025233358292,61,treatment,3,2,AICoach,35,mom unwell
35,20250325231250288325,1815.1626473265865,63,treatment,8,2,CoachPlusInfluencer,36,mom unwell
36,20250325181826857295,1804.0357038288223,60,treatment,5,3,CoachPlusInfluencer,37,mom unwell
37,20250325214231696923,1796.151946697295,60,treatment,6,3,CoachPlusInfluencer,38,mom unwell
38,20250325115241689650,1791.6832651488598,62,control,-3,1,Influencer,39,mom unwell
39,20250326095522442339,1788.0938263803223,60,control,0,1,Influencer,40,mom unwell
40,20250325113917771562,1787.8686466443385,61,control,6,1,AICoach,41,mom unwell
41,20250327074355660342,1784.410602237187,60,treatment,7,2,AICoach,42,mom unwell
42,20250325134634957744,1782.7110270530122,60,treatment,5,2,AICoach,43,mom unwell
43,20250326142549762472,1782.5289294192328,58,treatment,6,2,CoachPlusInfluencer,44,mom unwell
44,20250326052015608370,1781.93768507433,63,treatment,9,3,AICoach,45,mom unwell
45,20250326020903171161,1776.6056402119812,60,treatment,6,3,AICoach,46,mom unwell
46,20250325225732678522,1770.4273802699618,61,treatment,7,3,CoachPlusInfluencer,47,mom unwell
47,20250326140312431219,1766.433844250318,59,control,1,1,Influencer,48,mom unwell
48,20250326104743483627,1763.293272514888,61,control,1,1,CoachPlusInfluencer,49,mom unwell
49,20250329224918434810,1758.808029076033,60,treatment,6,3,AICoach,50,mom unwell
50,20250329213158287351,1757.6842850497303,60,control,1,1,Influencer,51,mom unwell
51,20250326140050664980,1756.766343928694,61,treatment,6,3,CoachPlusInfluencer,52,mom unwell
52,20250326015603481633,1752.6169763107391,60,treatment,7,2,AICoach,53,mom unwell
53,20250325174637315283,1748.8179723632704,60,control,2,1,CoachPlusInfluencer,54,mom unwell
54,20250326044748397738,1748.2869773264686,58,control,4,1,CoachPlusInfluencer,55,mom unwell
55,20250329224343418415,1748.1067892672052,59,treatment,7,3,CoachPlusInfluencer,56,mom unwell
56,20250326042808205945,1746.9271316384547,60,treatment,4,3,CoachPlusInfluencer,57,mom unwell
57,20250326143451572939,1746.6083512101504,60,treatment,6,2,AICoach,58,mom unwell
58,20250325195053078897,1741.1367905507252,59,treatment,5,3,AICoach,59,mom unwell
59,20250325173101469591,1739.8040824496718,60,treatment,2,2,CoachPlusInfluencer,60,mom unwell
60,20250325224415311198,1738.5484944107034,58,treatment,6,3,CoachPlusInfluencer,61,mom unwell
61,20250326082801220334,1734.155375812168,58,treatment,5,3,AICoach,62,mom unwell
62,20250326115641944530,1732.9668402869386,60,treatment,7,3,AICoach,63,mom unwell
63,20250326061512777178,1732.5799360920332,60,treatment,6,2,CoachPlusInfluencer,64,mom unwell
64,20250326055845785772,1732.092548183815,62,control,8,1,AICoach,65,mom unwell
65,20250326083721783616,1724.799034232443,60,treatment,1,2,CoachPlusInfluencer,66,mom unwell
66,20250326051814235308,1722.4564789879587,60,treatment,4,2,CoachPlusInfluencer,67,mom unwell
67,20250326002504882893,1721.3757123307205,62,control,2,1,AICoach,68,mom unwell
68,20250325232534995212,1718.4329542461137,61,control,1,1,Control,69,mom unwell
69,20250326140714638257,1713.1830959989852,59,treatment,2,3,CoachPlusInfluencer,70,mom unwell
70,20250325202609379630,1707.394706896081,60,treatment,3,3,CoachPlusInfluencer,71,mom unwell
71,20250326012953920140,1706.5540117090684,58,control,2,1,CoachPlusInfluencer,72,mom unwell
72,20250325204923003506,1705.8734625515262,57,treatment,2,2,CoachPlusInfluencer,73,mom unwell
73,20250325115457739434,1705.6800751717667,58,treatment,4,2,CoachPlusInfluencer,74,mom unwell
74,20250325151337852403,1700.7329809429211,61,control,6,1,CoachPlusInfluencer,75,mom unwell
75,20250325145114295227,1700.0866571485142,60,treatment,7,2,AICoach,76,mom unwell
76,20250326165615727225,1699.2811942082958,60,treatment,6,3,AICoach,77,mom unwell
77,20250325225753551340,1695.2450890106063,60,treatment,6,2,CoachPlusInfluencer,78,mom unwell
78,20250329214948172159,1691.0527397374062,60,control,1,1,Control,79,mom unwell
79,20250326172212463878,1689.917737098359,60,treatment,5,3,CoachPlusInfluencer,80,mom unwell
80,20250326115831175604,1689.274687857011,61,control,4,1,Control,81,mom unwell
81,20250326155408776482,1687.0605168192149,60,treatment,4,3,CoachPlusInfluencer,82,mom unwell
82,20250326073907539940,1686.1531644128709,58,treatment,4,2,CoachPlusInfluencer,83,mom unwell
83,20250326043258061900,1683.997412799301,62,control,1,1,CoachPlusInfluencer,84,mom unwell
84,20250326042201649959,1682.6803887452406,60,control,4,1,CoachPlusInfluencer,85,mom unwell
85,20250326102802919572,1679.9975118037116,60,control,4,1,AICoach,86,mom unwell
86,20250326140658439819,1679.6600799078567,60,control,5,1,CoachPlusInfluencer,87,mom unwell
87,20250325114210048868,1679.424096982497,60,treatment,3,3,AICoach,88,mom unwell
88,20250325155811545294,1677.562756861926,60,treatment,6,3,AICoach,89,mom unwell
89,20250325212406866870,1676.6538403305433,60,treatment,3,2,AICoach,90,mom unwell
90,20250326043202362630,1675.1940302632586,61,treatment,2,2,AICoach,91,mom unwell
91,20250325114609741521,1671.456482093759,59,control,6,1,Control,92,mom unwell
92,20250325114852953368,1669.0127409886206,58,control,0,1,CoachPlusInfluencer,93,mom unwell
93,20250326085412953940,1666.4661631987026,58,treatment,3,2,AICoach,94,mom unwell
94,20250326151512023629,1664.9237068184652,64,treatment,-1,2,CoachPlusInfluencer,95,mom unwell
95,20250326093201595403,1664.502186603636,60,control,2,1,CoachPlusInfluencer,96,mom unwell
96,20250325184851207240,1661.3509971357755,60,control,1,1,Influencer,97,mom unwell
97,20250326000958344524,1660.043646412695,59,treatment,1,3,CoachPlusInfluencer,98,mom unwell
98,20250326135241562308,1657.9428234029544,62,control,5,1,Control,99,mom unwell
99,20250330003012744932,1656.753678705139,62,control,4,1,Control,100,mom unwell
100,20250326135413148113,1649.4803949802915,60,treatment,4,2,AICoach,101,mom unwell
101,20250326143656798977,1647.5229186940278,61,control,5,1,AICoach,102,mom unwell
102,20250325174815337947,1644.7153619891524,59,treatment,1,3,CoachPlusInfluencer,103,mom unwell
103,20250325194330630208,1643.9329777873857,60,treatment,6,2,CoachPlusInfluencer,104,mom unwell
104,20250325195215808662,1639.815212571577,59,treatment,5,2,CoachPlusInfluencer,105,mom unwell
105,20250325202622033331,1635.5430308727614,59,treatment,6,2,AICoach,106,mom unwell
106,20250325205708044576,1635.2774500184228,62,control,-1,1,Influencer,107,mom unwell
107,20250326021712005428,1632.5944535375304,59,control,2,1,Control,108,mom unwell
108,20250325220145463199,1632.0939423584318,57,treatment,2,3,CoachPlusInfluencer,109,mom unwell
109,20250329210502420944,1625.386373289124,61,control,2,1,AICoach,110,mom unwell
110,20250326010712613433,1624.084605190287,60,treatment,1,3,CoachPlusInfluencer,111,mom unwell
111,20250325123307413735,1622.592104510927,58,treatment,3,3,AICoach,112,mom unwell
112,20250325114159731514,1622.022381118723,60,treatment,2,3,CoachPlusInfluencer,113,mom unwell
113,20250326110444759229,1621.8738804984478,59,control,-2,1,Control,114,mom unwell
114,20250325180903416145,1621.324893646841,61,control,-1,1,CoachPlusInfluencer,115,mom unwell
115,20250326150021126119,1620.297357805763,60,control,5,1,AICoach,116,mom unwell
116,20250326150151240210,1619.4456812917608,58,treatment,7,3,AICoach,117,mom unwell
117,20250325201411208268,1618.773120047386,59,control,1,1,Influencer,118,mom unwell
118,20250326023908500584,1616.5141829092445,63,treatment,6,3,AICoach,119,mom unwell
119,20250326061445512395,1615.029002232289,59,control,-2,1,Influencer,120,mom unwell
120,20250326033732206492,1613.265517979302,62,treatment,7,3,AICoach,121,mom unwell
121,20250325193702648299,1612.973945846733,60,treatment,3,3,AICoach,122,mom unwell
122,20250325142612912505,1609.833098291615,58,control,4,1,CoachPlusInfluencer,123,mom unwell
123,20250326161926142269,1609.4643395050275,61,control,0,1,CoachPlusInfluencer,124,mom unwell
124,20250326071857079718,1609.46087467154,60,control,-1,1,CoachPlusInfluencer,125,mom unwell
125,20250326153723320174,1606.8945305915422,61,treatment,2,2,AICoach,126,mom unwell
126,20250326113641195779,1605.7893838147004,61,control,0,1,Influencer,127,mom unwell
127,20250326021013929788,1605.4750921457537,58,control,-2,1,AICoach,128,mom unwell
128,20250325115748835655,1600.4212567336774,58,control,3,1,CoachPlusInfluencer,129,mom unwell
129,20250327062305429365,1598.7972081367377,60,control,-2,1,CoachPlusInfluencer,130,mom unwell
130,20250326130924071760,1597.1253245638277,60,treatment,3,3,CoachPlusInfluencer,131,mom unwell
131,20250325130244246704,1594.966069455222,59,treatment,1,3,AICoach,132,mom unwell
132,20250326153135113853,1586.0788253329697,60,control,-1,1,Influencer,133,mom unwell
133,20250329212632284862,1582.8431662838068,58,control,-1,1,AICoach,134,mom unwell
134,20250325123828984204,1582.447093391016,59,control,4,1,Control,135,mom unwell
135,20250326144137238418,1581.6277597807398,60,control,0,1,Control,136,mom unwell
136,20250326210609803739,1580.5113750297485,60,treatment,-2,2,CoachPlusInfluencer,137,mom unwell
137,20250326111843779513,1574.8851529537153,62,control,0,1,Control,138,mom unwell
138,20250329212054341953,1573.4217932237234,60,treatment,3,2,CoachPlusInfluencer,139,mom unwell
139,20250326010032609720,1572.8760119593776,62,control,0,1,CoachPlusInfluencer,140,mom unwell
140,20250325123337579341,1572.8209827735789,59,treatment,0,2,AICoach,141,mom unwell
141,20250326195823827114,1571.6356661337973,60,treatment,4,2,CoachPlusInfluencer,142,mom unwell
142,20250331094409651905,1568.477070949897,60,treatment,-1,2,AICoach,143,mom unwell
143,20250326120554799784,1567.6018531332447,59,control,-4,1,CoachPlusInfluencer,144,mom unwell
144,20250326161746689586,1566.8670221342472,60,treatment,1,2,AICoach,145,mom unwell
145,20250329215629538160,1566.799927871098,62,treatment,0,2,AICoach,146,mom unwell
146,20250326042755937864,1563.0909039347612,60,treatment,-2,3,CoachPlusInfluencer,147,mom unwell
147,20250326131540011245,1562.8432102657714,63,control,3,1,Influencer,148,mom unwell
148,20250326090931981937,1557.2102420425686,61,control,-1,1,AICoach,149,mom unwell
149,20250325153022473892,1556.1847435000552,60,control,-1,1,Influencer,150,mom unwell
150,20250326162230918201,1556.0831700638782,63,treatment,1,2,CoachPlusInfluencer,151,mom unwell
151,20250329225442954969,1555.19804910186,63,treatment,0,3,CoachPlusInfluencer,152,mom unwell
152,20250325221032541963,1553.0817580415674,60,control,-2,1,Control,153,mom unwell
153,20250325105805377619,1550.6970208263897,61,control,-3,1,CoachPlusInfluencer,154,mom unwell
154,20250329211418842952,1547.750998866543,61,control,-2,1,CoachPlusInfluencer,155,mom unwell
155,20250325190032658830,1546.8374592876487,60,treatment,-1,3,CoachPlusInfluencer,156,mom unwell
156,20250326105251438607,1546.1848011614134,60,treatment,-3,3,CoachPlusInfluencer,157,mom unwell
157,20250326110207246277,1544.0767583134743,62,treatment,1,3,AICoach,158,mom unwell
158,20250325214512063550,1541.7338606412532,60,control,-1,1,AICoach,159,mom unwell
159,20250326035822514155,1541.101409797024,60,treatment,4,2,CoachPlusInfluencer,160,mom unwell
160,20250325221223214809,1540.469498339401,58,treatment,4,2,CoachPlusInfluencer,161,mom unwell
161,20250329211819309228,1533.0552367665998,62,control,0,1,AICoach,162,mom unwell
162,20250326123648966781,1531.6168302255776,58,treatment,1,2,CoachPlusInfluencer,163,mom unwell
163,20250326200510225986,1530.495112121984,60,control,-3,1,CoachPlusInfluencer,164,mom unwell
164,20250326072857292524,1529.9053111951912,59,control,-2,1,Control,165,mom unwell
165,20250325220240040668,1529.6111925149282,64,treatment,3,3,CoachPlusInfluencer,166,mom unwell
166,20250326154022001574,1529.055438106748,61,treatment,2,3,CoachPlusInfluencer,167,mom unwell
167,20250326233405564293,1528.2706091741638,60,control,0,1,CoachPlusInfluencer,168,mom unwell
168,20250325162554844700,1518.5762477454423,59,treatment,5,3,CoachPlusInfluencer,169,mom unwell
169,20250325183830187762,1518.5332266355176,61,control,0,1,Control,170,mom unwell
170,20250325235921116808,1517.177225396704,58,treatment,1,3,CoachPlusInfluencer,171,mom unwell
171,20250325105750095987,1515.6136206827505,58,control,1,1,Control,172,mom unwell
172,20250326140000373706,1514.3318118653342,61,control,0,1,Control,173,mom unwell
173,20250326164839661438,1513.5282976767248,60,control,-3,1,CoachPlusInfluencer,174,mom unwell
174,20250325143050741989,1513.3190888012489,58,control,4,1,CoachPlusInfluencer,175,mom unwell
175,20250326053411169432,1513.0695409868945,59,treatment,1,2,CoachPlusInfluencer,176,mom unwell
176,20250326084222075503,1513.0000515081786,61,treatment,-4,2,AICoach,177,mom unwell
177,20250326064852085942,1510.6534043578763,60,control,-5,1,AICoach,178,mom unwell
